Social;Page url;Post Url;Likes;Reposts;Comments;Views;ER Post;ER View;VR Post;Text;Date;Author;Media 1;Url 1;Media 2;Url 2;Media 3;Url 3;Media 4;Url 4;Media 5;Url 5;Media 6;Url 6;Media 6;Url 6;Media 7;Url 7;Media 8;Url 8;Media 9;Url 9;Media 10;Url 10
VK;https://vk.com/public190256180;https://vk.com/wall-190256180_4876;18;1;1;70226;0,2526;0,0285;887,0279;"«Электронный дом» приглашает вас присоединиться к голосованию в проекте «Активный гражданин» и решить, каким будет развитие Большого Московского цирка.

Его историческое здание считается одним из символов столицы и давно полюбилось москвичам. Однако новые тенденции и направления в шоу требуют инноваций, пространств и специально подготовленных тренировочных зон. А более современный зал с продуманной акустикой и архитектурой позволят маленьким зрителям не отвлекаться от погружения в волшебный мир цирка. 

Активный Гражданин предлагает жителям Москвы решить, нужен ли новый «дом» для цирка. И если нужен, то где: на старом месте у станции метро «Университет» или в другом.

Более 160 тысяч горожан уже поделились своим мнением, расскажите и вы <a href=""https://vk.cc/cIK993!"" class=""blue-selection"" target=""_blank"">https://vk.cc/cIK993!</a>

Социальная реклама. ГКУ ""Новые технологии управления"" (ОГРН 1087746069817, юридический адрес: 101000, город Москва, Чистопрудный б-р, д. 8 стр. 1), <a href=""https://newtech.mos.ru"" class=""blue-selection"" target=""_blank"">https://newtech.mos.ru</a>";18.02.2025;public190256180;image;https://sun9-48.vkuserphoto.ru/s/v1/ig2/bj0YVgdFXMn3_6N5LZ0BW4ZK1YZxlbCTHnWytmR-hkr8o9ZpmxJ4EzAt1zrkn9EeazL-_1zBEdlRBDIY8bCyc_US.jpg?quality=95&as=32x30,48x45,72x67,108x100,160x149,240x223,360x335,480x446,540x502,640x595,720x670,917x853&from=bu;;;;;;;;;;;;;;;;;;;;
VK;https://vk.com/public190256180;https://vk.com/wall-190256180_4862;31;3;8;1340;0,5305;3,1343;16,9256;"Видеонаблюдение в подъездах и на общедомовой территории многоквартирных домов — еще один пункт в списке условий безопасности и комфорта современного жилья. Наличие камер в подъездах мотивирует жителей и гостей дома бережнее относиться к общедомовому имуществу и друг другу.

Про то, как согласовать установку видеонаблюдения, какие вопросы должны быть подняты на общем собрании собственников, как правильно расположить камеры, чтобы не нарушить законы, а также многое другое, читайте в нашей статье <a href=""https://ed.mos.ru/knowledge/item/177/?contentId=23001."" class=""blue-selection"" target=""_blank"">https://ed.mos.ru/knowledge/item/177/?contentId=23001.</a>

Социальная реклама. ГКУ ""Новые технологии управления"" (ОГРН 1087746069817, юридический адрес: 101000, город Москва, Чистопрудный б-р, д. 8 стр. 1), <a href=""https://newtech.mos.ru"" class=""blue-selection"" target=""_blank"">https://newtech.mos.ru</a>";16.02.2025;public190256180;image;https://sun9-73.vkuserphoto.ru/s/v1/ig2/N8_3A9F7UXK4L0XslHTJl8DhK42Gosa1wlh86Any_9rdmSeOCVAekXWROxw3N6WsD0F5_cNuZTPsK_bdY6wc3a09.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280&from=bu;link;https://ed.mos.ru/knowledge/item/177/?contentId=23001;;;;;;;;;;;;;;;;;;
VK;https://vk.com/public190256180;https://vk.com/wall-190256180_4861;20;0;0;719;0,2526;2,7816;9,0817;"Коньково можно считать одним из «молодых» районов столицы, ведь село, давшее ему имя, образовалось только во второй половине XIX века. До этого первые упоминания этих земель как пустоши Коньково появляются в 1627 году, хотя археологи считают, что местность была заселена раньше.

За свою историю эти земли сменили многих хозяев. Среди них были сподвижники монархов Головкины, Воронцовы, Орловы и другие.

После слияния сел Троицкое-Коньково и Сергиевское в одно, местность в документах стала упоминаться под названием Коньково. В 1960 году район с этим же именем вошел в состав Москвы и стал активно застраиваться многоэтажными жилыми домами, а современные границы были закреплены в 1995 году.

Социальная реклама. ГКУ ""Новые технологии управления"" (ОГРН 1087746069817, юридический адрес: 101000, город Москва, Чистопрудный б-р, д. 8 стр. 1), <a href=""https://newtech.mos.ru"" class=""blue-selection"" target=""_blank"">https://newtech.mos.ru</a>";15.02.2025;public190256180;image;https://sun9-25.vkuserphoto.ru/s/v1/ig2/4KgYEhNWU6eU_KTOc26IDqGqFKR9UEmxB69LR8j1skEx248muinX9waqgXawZjXJwxoYCLpI9G9J42cBtAQOsUlm.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280&from=bu;;;;;;;;;;;;;;;;;;;;
VK;https://vk.com/public190256180;https://vk.com/wall-190256180_4858;20;0;0;480;0,2526;4,1667;6,0629;"За 2024 год в столице стало ярче на 9,7 тысячи фонарей. Новое освещение устанавливали по всему мегаполису, но больше всего света добавилось в ВАО, ЦАО и ТиНАО.

В новых осветительных приборах используются светодиоды и умные датчики, которые позволяют регулировать яркость и контролировать работу фонарей. Благодаря этому новые источники освещения не только красивые и функциональные, но и экономичные.

Всего в столице функционирует уже более 1 млн единиц наружного освещения, особое внимание при этом уделяется источникам света и обновлению опор на дворовых территориях.

Социальная реклама. ГКУ ""Новые технологии управления"" (ОГРН 1087746069817, юридический адрес: 101000, город Москва, Чистопрудный б-р, д. 8 стр. 1), <a href=""https://newtech.mos.ru"" class=""blue-selection"" target=""_blank"">https://newtech.mos.ru</a>";13.02.2025;public190256180;image;https://sun9-4.vkuserphoto.ru/s/v1/ig2/qGJcFUacr_vfPAvqbxcAD0EnZ15pFk5M-FE2zUkqpRWh5Amt9sSi0cHrt1Ax9fXZ5FXV6Rvcz6MaWhMhEL6jW2RM.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1000x1000&from=bu;link;https://newtech.mos.ru;;;;;;;;;;;;;;;;;;
VK;https://vk.com/public190256180;https://vk.com/wall-190256180_4856;13;0;0;410;0,1642;3,1707;5,1787;В городе идет активная дискуссия о судьбе Большого Московского цирка на проспекте Вернадского. Давайте вместе с вами определимся, быть или не быть в Москве новому Большому цирку. Прошу вас, дорогие друзья, принять участие в голосовании на проекте «Активный гражданин»;12.02.2025;public190256180;link;https://www.sobyanin.ru/kakim-budet-novyi-bolshoi-moskovskii-tsirk?utm_source=vk&utm_medium=post&utm_campaign=120225;;;;;;;;;;;;;;;;;;;;
VK;https://vk.com/public190256180;https://vk.com/wall-190256180_4855;21;0;0;440;0,2653;4,7727;5,5577;"Хотите лучше разобраться в функционале платформы «Электронный дом»?

В нашем посте мы собрали ответы от специалистов платформы на 5 вопросов, которые задают чаще всего. Теперь все ключевые моменты под рукой! 

Больше информации на портале mos.ru

Социальная реклама. ГКУ ""Новые технологии управления"" (ОГРН 1087746069817, юридический адрес: 101000, город Москва, Чистопрудный б-р, д. 8 стр. 1), <a href=""https://newtech.mos.ru"" class=""blue-selection"" target=""_blank"">https://newtech.mos.ru</a>";11.02.2025;public190256180;image;https://sun9-45.vkuserphoto.ru/s/v1/ig2/DykXJqLr4IYuf49NQX4FCXGS1TZv3gE3c84WNc6UMPx1OdBxhPGc_cE14zBGVU5VF-nNsP5tYM9ZhCfN1KQfPK0d.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080&from=bu;image;https://sun9-39.vkuserphoto.ru/s/v1/ig2/7Bz1xOKxOJiz0fdUddhZ2wXg-suC54Ms8ktbegqb1ddEmtQ0Y1WVaBU0GQySdgQf0p0vdie_kMLf4FZEYGLMTEFA.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080&from=bu;image;https://sun9-74.vkuserphoto.ru/s/v1/ig2/JmHbCd_H7ZbI4YWN6V-uFfaMqB0aw4p6a6c0wTL3mc7djiRdjQBdcHZHHiDRBSzvZaOh7krdb1guelBxpLyQs_67.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080&from=bu;image;https://sun9-76.vkuserphoto.ru/s/v1/ig2/1jHQY6bRdh8hJ45MnXKw9pl7B2m1kR2GDKzl8JcesraxTxbLQDoYa3ObopOWu9r7YQ5iBdB0e9bj5vguh54UehNe.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080&from=bu;image;https://sun9-3.vkuserphoto.ru/s/v1/ig2/wnhYSqdNR_i6pFKu04tGWsRdy66OnRVRTfkBVHD_RJhNer7WuPZiLEA3-0WnVmd-h4YIqL1Db3Gzvd9b03hziPjL.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080&from=bu;image;https://sun9-86.vkuserphoto.ru/s/v1/ig2/VcbhcDJrl8goSqNHWlKJsRMcTDC2BRPQZ_l2m1cl2k-lQsR-3t3vGPTiRr4t_jlScjlt3aDO7pEt5CAaqN2Xu0Gr.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080&from=bu;image;https://sun9-70.vkuserphoto.ru/s/v1/ig2/--n-pL9yRWTn3nLOg2mSX6T5G8IYQQ-xQKAilyI45XU4qtKkH_3S89XT6nPYBOafNeQZBww4fLzKk3TsAQG3eSZ5.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080&from=bu;;;;;;;;
VK;https://vk.com/public190256180;https://vk.com/wall-190256180_4851;15;0;0;458;0,1895;3,2751;5,785;"Три года назад в Москве был запущен уникальный электронный проект ""Город заданий"": <a href=""https://gz.mos.ru/"" class=""blue-selection"" target=""_blank"">https://gz.mos.ru/</a>
 
Органы власти и организации предлагают москвичам протестировать цифровые сервисы, проверить состояние городских объектов, посетить выставки и многое другое. 
 
Жители получают за это баллы и возможность интересно провести время. Например, семьи с детьми ходили в Московский зоопарк, активные участники ""серебряного"" возраста — в центры московского долголетия. 
 
Горожане выполнили уже больше 2,6 млн заданий. А мы получили от них обратную связь и повысили качество обслуживания в разных сферах: благоустройство, досуг, спорт и т.д. 
 
Баллы, начисленные за выполнение заданий, можно направить на благотворительность или использовать для получения товаров и услуг.";10.02.2025;public190256180;video;;image;https://sun9-42.vkuserphoto.ru/s/v1/ig2/cMJ1eLxqPba2VRVt_LAi7tPLs_WlhTQvYclMuVbo5yi081L2eOqwrrHiAN4IV-8Joe8O1d-8HZb03K1L0Ka7mPQ7.jpg?quality=95&as=32x21,48x32,72x48,108x72,160x107,240x160,360x240,480x320,540x360,640x427,720x480,1080x720,1280x853,1440x960,2048x1365&from=bu;image;https://sun9-30.vkuserphoto.ru/s/v1/ig2/wl4wqZLXzl9MDj6z7OBOOtHDW4g5t5hX8lDY-r8_PIMLWHVhAh5USQR1DMV-WvFQ2oaHVyqXSfTz0m0zffFbaHtM.jpg?quality=95&as=32x21,48x32,72x48,108x72,160x107,240x160,360x240,480x320,540x360,640x427,720x480,1080x720,1280x853,1440x960,2048x1365&from=bu;image;https://sun9-88.vkuserphoto.ru/s/v1/ig2/NAxIni09aPLIfJ4imZvti6yJjU2YYIeCZ_Er2cxn7Y8qDN9HlUEBmv5HNfxcNj-zVAf5WFHxYOmHPh8UjGOHZuEO.jpg?quality=95&as=32x21,48x32,72x48,108x72,160x107,240x160,360x240,480x320,540x360,640x427,720x480,1080x720,1280x853,1440x960,2048x1365&from=bu;image;https://sun9-85.vkuserphoto.ru/s/v1/ig2/S0v4d7KOxEDyNpH3JBc77VY3tUOo4C2Z8UswBPuPt6HvEOg3q2R1v-MFErFwRzT30IM8kIzNYvxl8B6tssWASNaT.jpg?quality=95&as=32x21,48x32,72x48,108x72,160x107,240x160,360x240,480x320,540x360,640x427,720x480,1080x720,1280x853,1440x960,2048x1365&from=bu;;;;;;;;;;;;
VK;https://vk.com/public190256180;https://vk.com/wall-190256180_4850;15;0;0;459;0,1895;3,268;5,7977;"Единственный район столицы, расположенный сразу на двух берегах Москвы-реки, с богатым промышленным прошлым, Даниловский, уверенно шагает в будущее. 

Близость к центру, хорошая транспортная доступность и большое количество новостроек делают район привлекательным для жизни. 
За транспорт в Даниловском отвечают 4 станции метро («ЗИЛ», «Автозаводская», «Технопарк» и «Тульская») и одна станция МЦК («Автозаводская»), несколько железнодорожных станций, множество автобусных и трамвайных маршрутов. Из крупных магистралей имеются Третье транспортное кольцо, Автозаводская улица и другие.

Социальная инфраструктура тоже достаточно развита. В Даниловском районе работает около 10 школ и 20 детских садов, есть учебные корпуса вузов и НИИ. Кроме нескольких взрослых и детских государственных поликлиник, пациентов принимают во множестве частных. Торговые центры и рынки располагаются в разных частях района, самый известный из них рынок — Даниловский, превращенный в фудхолл.
Из парков самые любимые местными жителями — «Тюфелева роща» с пешеходными и велосипедными дорожками и «Кожухово» с набережной-променадом, детскими и спортивными площадками.

А из достопримечательностей — Симонов монастырь, церковь Рождества Пресвятой Богородицы и памятник курьеру. Среди застройки преобладают новостройки, возводимые на месте бывших заводов и фабрик, а также сталинки и более новые панельные дома.

Социальная реклама. ГКУ ""Новые технологии управления"" (ОГРН 1087746069817, юридический адрес: 101000, город Москва, Чистопрудный б-р, д. 8 стр. 1), <a href=""https://newtech.mos.ru"" class=""blue-selection"" target=""_blank"">https://newtech.mos.ru</a>";09.02.2025;public190256180;image;https://sun9-15.vkuserphoto.ru/s/v1/ig2/Bx7XxfXhryJ1niGqPq79fgCAB6rIYpDAU3OJ5qCS5YhCJXS-l6uVNSjc1_AEFKn2DUfs0JnFM2qlB6IVn5wqiIkS.jpg?quality=95&as=32x18,48x28,72x42,108x62,160x92,240x139,360x208,480x277,540x312,640x370,720x416,1080x624,1280x740&from=bu;link;https://newtech.mos.ru;;;;;;;;;;;;;;;;;;
VK;https://vk.com/public190256180;https://vk.com/wall-190256180_4845;20;0;3;512;0,2905;4,4922;6,4671;"Друзья, мы напоминаем, что на платформе «Электронный дом» вы можете не только общаться с соседями и решать общие вопросы, но и оставлять заявки на ремонтные работы общедомового имущества.

Если вы живете на верхних этажах и столкнулись с протечками кровли, сразу создавайте обращение в разделе «Заявки», объект «Крыша». 

Если ваш дом не подключен к Единому диспетчерскому центру, то обращение нужно отправить в управляющую организацию.

Если ваш дом подключен к Единому диспетчерскому центру, то это можно сделать в разделе «Заявки» на платформе «Электронный дом». 

Кроме того, контакты вашей управляющей организации вы сможете найти в разделе «Управляющая организация» и на информационной доске в вашем подъезде.

В Базе знаний <a href=""https://ed.mos.ru/knowledge/item/177/?contentId=22935"" class=""blue-selection"" target=""_blank"">https://ed.mos.ru/knowledge/item/177/?contentId=22935</a> мы подробнее рассказываем, какими законодательными актами регулируются эти вопросы и куда обращаться в случае просрочки со стороны управляющей организации.

Социальная реклама. ГКУ ""Новые технологии управления"" (ОГРН 1087746069817, юридический адрес: 101000, город Москва, Чистопрудный б-р, д. 8 стр. 1), <a href=""https://newtech.mos.ru"" class=""blue-selection"" target=""_blank"">https://newtech.mos.ru</a>";08.02.2025;public190256180;image;https://sun9-13.vkuserphoto.ru/s/v1/ig2/KKXUprqK8crOETgWU3kpQyc8tT4RSCd9r3sbtd1fShCewmcDqGxBcSzbuk4DHdufDzmn4788N6rOBxDWJcs08jkD.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280&from=bu;;;;;;;;;;;;;;;;;;;;
VK;https://vk.com/public190256180;https://vk.com/wall-190256180_4844;17;0;0;442;0,2147;3,8462;5,5829;"Одна из исторических жемчужин столицы — район Даниловский. 

История его началась ещё в Х веке, когда здесь располагались древние поселения славян, а само село, давшее название району, в литературе упоминается уже с XIV века. В середине XVI века по указу Ивана Грозного здесь возвели Даниловский монастырь.

В дальнейшем территория вокруг постепенно стала застраиваться жилыми домами и мануфактурами. Здесь была основана знаменитая на тот момент текстильная фабрика «Даниловская мануфактура».

В 1910 году слобода становится частью Москвы. Там в разное время она входила в различные территориальные образования. В 1991 году район был впервые выделен в отдельную единицу, а современные границы были закреплены в 2002-м.

Социальная реклама. ГКУ ""Новые технологии управления"" (ОГРН 1087746069817, юридический адрес: 101000, город Москва, Чистопрудный б-р, д. 8 стр. 1), <a href=""https://newtech.mos.ru"" class=""blue-selection"" target=""_blank"">https://newtech.mos.ru</a>";07.02.2025;public190256180;image;https://sun9-18.vkuserphoto.ru/s/v1/ig2/zzpgwi29dbFQZIzf24oc0ByAB5bml5OjCQYD_n2j_5MHl7RZhQDmqNcU2Cxywz5sD-vrw-KqJ3i5P7se35MjKRP0.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280&from=bu;;;;;;;;;;;;;;;;;;;;
VK;https://vk.com/public190256180;https://vk.com/wall-190256180_4842;22;2;1;537;0,3158;4,6555;6,7829;"Плюс индивидуальных приборов учета в том, что они позволяют не только отслеживать реальные затраты ресурсов, но и платить только за их использование. 

Как и любая техника, со временем они могут выходить из строя и искажать показатели. 
Чтобы этого избежать, необходимо регулярно проводить поверку счетчиков: один раз в четыре-шесть лет, в зависимости от типа счетчика. 

В Базе знаний <a href=""https://ed.mos.ru/knowledge/item/177/?contentId=22988"" class=""blue-selection"" target=""_blank"">https://ed.mos.ru/knowledge/item/177/?contentId=22988</a> мы рассказываем, кто должен заниматься поверкой, как правильно выбрать компанию, предоставляющую услугу, и не нарваться на мошенников. И что будет, если поверку не проводить вовремя.

Социальная реклама. ГКУ ""Новые технологии управления"" (ОГРН 1087746069817, юридический адрес: 101000, город Москва, Чистопрудный б-р, д. 8 стр. 1), <a href=""https://newtech.mos.ru"" class=""blue-selection"" target=""_blank"">https://newtech.mos.ru</a>";06.02.2025;public190256180;image;https://sun9-27.vkuserphoto.ru/s/v1/ig2/LAEpCXDcvIbGmlWirxGAaUmvAqTi1of64yJNFN86hTkOwkhvQWvo3GgGTqNmy88nSEwQ32CWA0PTa9ufEaDo6n5J.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280&from=bu;;;;;;;;;;;;;;;;;;;;
VK;https://vk.com/public190256180;https://vk.com/wall-190256180_4835;17;0;0;484;0,2147;3,5124;6,1134;"Чистая питьевая вода — один из важнейших показателей качества жизни человека и важный фактор, влияющий на здоровье. Неудивительно, что в мегаполисах качеству воды уделяется пристальное внимание.

200 параметров измерений, 250 мест забора проб и 500 автоматических анализаторов в дополнение к лабораторным анализам помогают обеспечивать качество питьевой воды в столице. А самих лабораторных проб за 2024 год было сделано более 3,2 млн.

Специалисты комплекса городского хозяйства круглосуточно отслеживают основные показатели и могут оперативно вносить изменения в технологические процессы для поддержания качества воды, поступающей в дома москвичей.

Благодаря развитой системе контроля на всех этапах вода в наших кранах соответствует всем нормативам и стандартам.

Интересно узнать, как проходит этот процесс? Тогда смотрите инфографику «Стадии очистки водопроводной воды» в нашей Базе знаний <a href=""https://ed.mos.ru/knowledge/item/167/?parent=102."" class=""blue-selection"" target=""_blank"">https://ed.mos.ru/knowledge/item/167/?parent=102.</a>

Социальная реклама. ГКУ ""Новые технологии управления"" (ОГРН 1087746069817, юридический адрес: 101000, город Москва, Чистопрудный б-р, д. 8 стр. 1), <a href=""https://newtech.mos.ru"" class=""blue-selection"" target=""_blank"">https://newtech.mos.ru</a>";02.02.2025;public190256180;image;https://sun9-4.vkuserphoto.ru/s/v1/ig2/xu8Vo_Ux2RigmbdrtA4pl9HyZ5EDW4wIbUPHQW2V4IzEZJjMIvq5VAXAypvWehBjYoekI_gcigauuILCLX9fw1uG.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1000x1000&from=bu;;;;;;;;;;;;;;;;;;;;
VK;https://vk.com/public190256180;https://vk.com/wall-190256180_4830;21;0;9;459;0,3789;6,5359;5,7977;"Свыше 2,1 млн человек уже пользуется платформой ""Электронный дом"": <a href=""https://ed.mos.ru/."" class=""blue-selection"" target=""_blank"">https://ed.mos.ru/.</a>
 
Это в 1,5 раза больше, чем в 2023 году. 
 
""Электронный дом"" [<a href=""https://vk.com/wall265870743_1334700"" class=""blue-selection"" target=""_blank"">https://vk.com/wall265870743_1334700</a>|помогает] жителям многоквартирных домов конструктивно взаимодействовать между собой, налаживать диалог с УК и другими организациями. 
 
☑ С помощью платформы провели больше 21 тыс. общих собраний собственников. 
 
☑ Ежедневно сюда направляют свыше 1000 заявок на устранение неполадок в квартирах, домах и дворах. 
 
☑ На её базе можно воспользоваться сервисами ""Вывоз ненужных вещей"" и ""Поверка счётчиков воды"". 
 
В планах на 2025 год — открытие дополнительных офисов ""Электронного дома"" для помощи горожанам в проведении общих собраний собственников. 
 
Также на платформе появятся новые услуги, в том числе ""Химчистка"", ""Ремонт окон"", ""Установка и замена фильтров воды"".";31.01.2025;public190256180;image;https://sun9-17.vkuserphoto.ru/s/v1/ig2/j1CU-hK1Snbs22S4pxQDQlQ9swRRGmiewnbzrVxwbBJiTh1w7vIM1SG41B0wzN8cQ-RqfWbkvc3LSl6HVrvVjicf.jpg?quality=95&as=32x21,48x32,72x48,108x72,160x107,240x160,360x240,480x320,540x360,640x426,720x480,1080x720,1280x853,1440x960,2560x1706&from=bu;image;https://sun9-15.vkuserphoto.ru/s/v1/ig2/O-GTV3uqzRytfl47QGx3i0m_v39kDSyvvMpJpsaoFXjqF5MmAYvhTdWZtO84ntdxxUZyXHD_iRLGFrn0IP1bq8cs.jpg?quality=95&as=32x21,48x32,72x48,108x72,160x107,240x160,360x240,480x320,540x360,640x426,720x480,1080x720,1280x853,1440x960,2560x1706&from=bu;image;https://sun9-51.vkuserphoto.ru/s/v1/ig2/iVCgc0eX2AzpDjxx4MWKBkp7aRelqMXfU4BFfS8ae0IudoEdAqjHJypVnOSl7SFqZnwS5xHqPl04qHxWGsy7qBKA.jpg?quality=95&as=32x21,48x32,72x48,108x72,160x107,240x160,360x240,480x320,540x360,640x426,720x480,1080x720,1280x853,1440x960,2560x1706&from=bu;image;https://sun9-79.vkuserphoto.ru/s/v1/ig2/pIG0HBtHFzCIUSzHu0NqZNu_uwuqC-Narp-iDaYBXFxHR3aoMMQZve-UK8KKHQvg5M4nqt-_x_PaiajidJqAjixT.jpg?quality=95&as=32x21,48x32,72x48,108x72,160x107,240x160,360x240,480x320,540x360,640x426,720x480,1080x720,1280x853,1440x960,2560x1706&from=bu;;;;;;;;;;;;;;
VK;https://vk.com/public190256180;https://vk.com/wall-190256180_4826;21;2;2;541;0,3158;4,6211;6,8334;"Маленькая кухня — частая реальность жилых домов застройки 60-70 годов прошлого века. Если не хочется заниматься перепланировкой или эта опция не доступна, на помощь придут дизайнерские хитрости для визуального увеличения пространства.

Сегодня обсудим, как можно визуально расширить помещение:

1. Вынести за пределы кухни крупные элементы. Например, переставить холодильник в коридор или организовать обеденную зону в комнате.

2. Подобрать многофункциональную мебель под форму кухни. Это могут быть складывающиеся столы и стулья или стулья с местами для хранения. А еще можно использовать подоконник и зону под ним.

3. Использовать встроенную технику и отказаться от того, чем не пользуетесь. 

4. Использовать зеркала, горизонтальные полосы на обоях и светлые оттенки для визуального увеличения пространства.

5. Переместить освещение ближе к рабочим зонам, добавить подсветку шкафам.

Обустраивая кухню, учитывайте ваше удобство и индивидуальные требования к пространству. И тогда даже небольшая кухня получится уютной и уникальной.

Социальная реклама. ГКУ ""Новые технологии управления"" (ОГРН 1087746069817, юридический адрес: 101000, город Москва, Чистопрудный б-р, д. 8 стр. 1), <a href=""https://newtech.mos.ru"" class=""blue-selection"" target=""_blank"">https://newtech.mos.ru</a>";30.01.2025;public190256180;image;https://sun9-66.vkuserphoto.ru/s/v1/ig2/p4XK6GOREilBDnCQKIUtGeSH5GuAwpzPFPMj7O9ddgcql9f9BOPnXqFdBR6eGnSoy0DePdmZ0fnRZ6NAImogMh87.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280&from=bu;link;https://newtech.mos.ru;;;;;;;;;;;;;;;;;;
VK;https://vk.com/public190256180;https://vk.com/wall-190256180_4820;17;0;0;494;0,2147;3,4413;6,2397;"Посещение рыбных рынков «Москва — на волне» — это целое приключение со множеством интересных вещей: от незнакомых продуктов до настоящих гастрономических изысков. Здесь можно открыть для себя новый мир вкусов и ароматов. 
 
Сегодня «Город идей» приглашает вас присоединиться к проекту по развитию рынков. До 30 января предлагайте идеи по 4 направлениям: 
 
- программа мероприятий; 
- рыбные четверги; 
- информирование; 
- развитие сервисов. 
 
И не забудьте рассказать о своих впечатлениях от посещения рыбных рынков в тематических обсуждениях проекта! 
 
Ждем вас на <a href=""https://crowd.mos.ru/?utm_source=social&utm_medium=ed&utm_campaign=mv"" class=""blue-selection"" target=""_blank"">https://crowd.mos.ru/?utm_source=social&utm_medium=ed&utm_campaign=mv</a>

Социальная реклама. ГКУ ""Новые технологии управления"" (ОГРН 1087746069817, юридический адрес: 101000, город Москва, Чистопрудный б-р, д. 8 стр. 1), <a href=""https://newtech.mos.ru"" class=""blue-selection"" target=""_blank"">https://newtech.mos.ru</a>";28.01.2025;public190256180;image;https://sun9-67.vkuserphoto.ru/s/v1/ig2/zCK5L2mQKFDVRlgtbR7yWd6dl55QZhdUaUWqPY-cGg_Sh9hXzTkYMOcgYcvMlZqFadFlr4oLXx8IXytCz09etIb4.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540&from=bu;link;https://crowd.mos.ru/?utm_source=tg&utm_medium=elservice&utm_campaign=mv;;;;;;;;;;;;;;;;;;
VK;https://vk.com/public190256180;https://vk.com/wall-190256180_4818;19;1;0;473;0,2526;4,2283;5,9745;"«Электронный дом» рад поделиться с вами отличными новостями! «Город заданий» <a href=""https://gz.mos.ru/assignments/situation/158168"" class=""blue-selection"" target=""_blank"">https://gz.mos.ru/assignments/situation/158168</a> приглашает жителей столицы старшего поколения присоединиться к активной жизни и стать участником проекта «Московское долголетие» <a href=""https://after55.moscow/!"" class=""blue-selection"" target=""_blank"">https://after55.moscow/!</a>

Он включает в себя не только оздоровительные, но и образовательные, а также развлекательные мероприятия. Это отличный способ узнать много нового на лекциях, попробовать разные активности и интеллектуальные игры, обсудить литературу и поэзию, а еще — получить баллы городской программы лояльности «Миллион призов».

800 баллов получит каждый новый участник за регистрацию! К проекту могут присоединиться женщины от 55 лет, мужчины от 60 лет, а также обладатели досрочной пенсии или пенсии по выслуге лет.

Удачи!

Социальная реклама. ГКУ ""Новые технологии управления"" (ОГРН 1087746069817, юридический адрес: 101000, город Москва, Чистопрудный б-р, д. 8 стр. 1), <a href=""https://newtech.mos.ru"" class=""blue-selection"" target=""_blank"">https://newtech.mos.ru</a>";27.01.2025;public190256180;image;https://sun9-78.vkuserphoto.ru/s/v1/ig2/BoXlLpdjort9vLt53hOh-6mZAmKnj5sfdJRlFmFmLksgQoPMEw-QhDkvbfdTkNoflqDiqMrX8OlcopgJYzl3CTuJ.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,2560x2560&from=bu;link;https://newtech.mos.ru;;;;;;;;;;;;;;;;;;
